path_id,x,y,z,r,g,b
2,-2.57,1.18,0.0,0.0,1.0,0.0
2,-2.52,1.21,0.0,0.0,1.0,0.0
2,-2.47,1.2,0.0,0.0,1.0,0.0
2,-2.48,1.22,0.0,0.0,1.0,0.0
2,-2.72,1.13,0.0,0.0,1.0,0.0
2,-3.21,0.93,0.0,0.0,1.0,0.0
2,-3.45,0.81,0.0,0.0,1.0,0.0
2,-3.68,0.7,0.0,0.0,1.0,0.0
2,-3.94,0.49,0.0,0.0,1.0,0.0
2,-4.02,-0.28,0.0,0.0,1.0,0.0
2,-3.97,-0.56,0.0,0.0,1.0,0.0
2,-3.93,-0.73,0.0,0.0,1.0,0.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.63,-1.0,0.0,0.0,0.0,1.0
3,-3.57,-1.0,0.0,0.0,0.0,1.0
3,-3.26,-0.67,0.0,0.0,0.0,1.0
3,-3.08,-0.52,0.0,0.0,0.0,1.0
3,-2.56,-0.33,0.0,0.0,0.0,1.0
3,-2.17,-0.45,0.0,0.0,0.0,1.0
3,-1.7,-0.71,0.0,0.0,0.0,1.0
3,-1.44,-0.57,0.0,0.0,0.0,1.0
3,-1.4,-0.13,0.0,0.0,0.0,1.0
3,-1.66,0.16,0.0,0.0,0.0,1.0
3,-1.86,0.36,0.0,0.0,0.0,1.0
4,-2.04,0.99,0.0,1.0,1.0,0.0
4,-2.04,0.99,0.0,1.0,1.0,0.0
4,-2.04,0.99,0.0,1.0,1.0,0.0
4,-2.04,0.99,0.0,1.0,1.0,0.0
4,-2.04,0.99,0.0,1.0,1.0,0.0
4,-2.04,0.99,0.0,1.0,1.0,0.0
4,-2.04,0.99,0.0,1.0,1.0,0.0
4,-1.99,1.28,0.0,1.0,1.0,0.0
4,-1.99,1.94,0.0,1.0,1.0,0.0
4,-2.08,2.09,0.0,1.0,1.0,0.0
4,-2.3,2.32,0.0,1.0,1.0,0.0
4,-2.51,2.44,0.0,1.0,1.0,0.0
4,-2.93,2.67,0.0,1.0,1.0,0.0
4,-3.19,2.91,0.0,1.0,1.0,0.0
4,-3.17,3.32,0.0,1.0,1.0,0.0
4,-3.05,3.53,0.0,1.0,1.0,0.0
4,-3.04,3.8,0.0,1.0,1.0,0.0
5,-3.0,4.06,0.0,1.0,0.0,1.0
5,-3.0,4.06,0.0,1.0,0.0,1.0
5,-3.3,4.71,0.0,1.0,0.0,1.0
5,-3.36,4.91,0.0,1.0,0.0,1.0
5,-3.08,5.3,0.0,1.0,0.0,1.0
5,-2.69,5.5,0.0,1.0,0.0,1.0
5,-2.47,5.87,0.0,1.0,0.0,1.0
5,-2.29,6.63,0.0,1.0,0.0,1.0
6,-3.45,7.87,0.0,0.0,1.0,1.0
6,-3.63,8.06,0.0,0.0,1.0,1.0
6,-3.82,8.23,0.0,0.0,1.0,1.0
6,-3.77,8.94,0.0,0.0,1.0,1.0
6,-3.39,9.1,0.0,0.0,1.0,1.0
6,-2.84,9.16,0.0,0.0,1.0,1.0
6,-2.53,9.28,0.0,0.0,1.0,1.0
6,-2.39,9.56,0.0,0.0,1.0,1.0
6,-2.45,9.83,0.0,0.0,1.0,1.0
6,-2.74,10.24,0.0,0.0,1.0,1.0
6,-3.39,10.52,0.0,0.0,1.0,1.0
6,-3.74,10.51,0.0,0.0,1.0,1.0
6,-4.02,10.28,0.0,0.0,1.0,1.0
7,-3.42,9.42,0.0,0.5,0.0,0.0
7,-3.14,9.43,0.0,0.5,0.0,0.0
7,-2.7,9.55,0.0,0.5,0.0,0.0
7,-2.7,9.98,0.0,0.5,0.0,0.0
7,-3.02,10.4,0.0,0.5,0.0,0.0
7,-3.24,10.57,0.0,0.5,0.0,0.0
7,-3.32,10.82,0.0,0.5,0.0,0.0
7,-3.22,11.07,0.0,0.5,0.0,0.0
7,-2.5,11.09,0.0,0.5,0.0,0.0
7,-2.53,10.71,0.0,0.5,0.0,0.0
8,-3.05,10.29,0.0,0.0,0.5,0.0
8,-3.34,10.06,0.0,0.0,0.5,0.0
8,-3.62,9.85,0.0,0.0,0.5,0.0
8,-3.89,9.65,0.0,0.0,0.5,0.0
8,-4.14,9.24,0.0,0.0,0.5,0.0
8,-4.1,8.9,0.0,0.0,0.5,0.0
8,-3.37,8.58,0.0,0.0,0.5,0.0
8,-2.82,8.76,0.0,0.0,0.5,0.0
8,-2.58,9.09,0.0,0.0,0.5,0.0
8,-2.4,9.98,0.0,0.0,0.5,0.0
8,-2.33,10.17,0.0,0.0,0.5,0.0
8,-2.22,10.35,0.0,0.0,0.5,0.0
9,-1.79,11.08,0.0,0.0,0.0,0.5
9,-2.07,11.58,0.0,0.0,0.0,0.5
9,-2.14,11.57,0.0,0.0,0.0,0.5
9,-2.14,11.57,0.0,0.0,0.0,0.5
9,-2.14,11.57,0.0,0.0,0.0,0.5
9,-2.34,11.58,0.0,0.0,0.0,0.5
9,-2.61,11.29,0.0,0.0,0.0,0.5
9,-2.55,11.06,0.0,0.0,0.0,0.5
9,-2.35,10.95,0.0,0.0,0.0,0.5
9,-2.11,10.97,0.0,0.0,0.0,0.5
9,-1.85,11.2,0.0,0.0,0.0,0.5
9,-1.67,11.39,0.0,0.0,0.0,0.5
9,-1.33,11.76,0.0,0.0,0.0,0.5
9,-1.08,12.2,0.0,0.0,0.0,0.5
9,-1.08,12.2,0.0,0.0,0.0,0.5
9,-1.08,12.2,0.0,0.0,0.0,0.5
9,-1.16,12.45,0.0,0.0,0.0,0.5
10,-1.27,12.88,0.0,0.5,0.5,0.0
10,-1.27,12.88,0.0,0.5,0.5,0.0
10,-1.27,12.88,0.0,0.5,0.5,0.0
10,-1.27,12.88,0.0,0.5,0.5,0.0
10,-1.33,13.09,0.0,0.5,0.5,0.0
10,-1.51,13.46,0.0,0.5,0.5,0.0
10,-1.43,13.68,0.0,0.5,0.5,0.0
10,-1.38,13.73,0.0,0.5,0.5,0.0
10,-1.39,13.55,0.0,0.5,0.5,0.0
10,-1.29,13.35,0.0,0.5,0.5,0.0
10,-1.13,13.3,0.0,0.5,0.5,0.0
10,-0.88,13.34,0.0,0.5,0.5,0.0
10,-0.66,13.75,0.0,0.5,0.5,0.0
10,-0.78,14.04,0.0,0.5,0.5,0.0
10,-0.85,14.1,0.0,0.5,0.5,0.0
11,-2.22,11.76,0.0,0.5,0.0,0.5
11,-2.22,11.76,0.0,0.5,0.0,0.5
11,-2.22,11.76,0.0,0.5,0.0,0.5
11,-2.22,11.76,0.0,0.5,0.0,0.5
11,-2.22,11.76,0.0,0.5,0.0,0.5
11,-2.22,11.76,0.0,0.5,0.0,0.5
11,-2.22,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
11,-2.1,11.76,0.0,0.5,0.0,0.5
12,-2.1,11.76,0.0,0.0,0.5,0.5
12,-2.1,11.76,0.0,0.0,0.5,0.5
12,-2.1,11.76,0.0,0.0,0.5,0.5
12,-2.1,11.76,0.0,0.0,0.5,0.5
12,-2.1,11.76,0.0,0.0,0.5,0.5
12,-3.55,11.22,0.0,0.0,0.5,0.5
12,-3.55,11.22,0.0,0.0,0.5,0.5
12,-3.47,11.37,0.0,0.0,0.5,0.5
12,-3.52,11.4,0.0,0.0,0.5,0.5
12,-3.54,11.4,0.0,0.0,0.5,0.5
12,-3.54,11.4,0.0,0.0,0.5,0.5
12,-3.19,11.47,0.0,0.0,0.5,0.5
12,-2.85,11.54,0.0,0.0,0.5,0.5
12,-2.53,11.62,0.0,0.0,0.5,0.5
12,-2.53,11.62,0.0,0.0,0.5,0.5
12,-2.21,11.72,0.0,0.0,0.5,0.5
12,-1.93,11.8,0.0,0.0,0.5,0.5
12,-1.68,11.89,0.0,0.0,0.5,0.5
12,-1.25,12.19,0.0,0.0,0.5,0.5
12,-1.29,12.28,0.0,0.0,0.5,0.5
13,-1.25,12.61,0.0,1.0,0.5,0.0
13,-1.25,12.61,0.0,1.0,0.5,0.0
13,-1.32,12.89,0.0,1.0,0.5,0.0
13,-1.39,13.18,0.0,1.0,0.5,0.0
13,-1.39,13.18,0.0,1.0,0.5,0.0
13,-1.53,13.78,0.0,1.0,0.5,0.0
13,-1.52,13.81,0.0,1.0,0.5,0.0
13,-1.44,14.07,0.0,1.0,0.5,0.0
13,-1.29,14.28,0.0,1.0,0.5,0.0
13,-0.91,14.26,0.0,1.0,0.5,0.0
13,-0.83,14.15,0.0,1.0,0.5,0.0
13,-0.66,13.73,0.0,1.0,0.5,0.0
14,-0.34,13.74,0.0,0.5,1.0,0.0
14,-0.19,13.89,0.0,0.5,1.0,0.0
14,0.08,14.3,0.0,0.5,1.0,0.0
14,0.48,14.4,0.0,0.5,1.0,0.0
14,0.83,14.25,0.0,0.5,1.0,0.0
14,1.06,14.05,0.0,0.5,1.0,0.0
14,1.31,13.86,0.0,0.5,1.0,0.0
14,1.58,13.75,0.0,0.5,1.0,0.0
14,1.71,13.72,0.0,0.5,1.0,0.0
14,1.97,13.76,0.0,0.5,1.0,0.0
14,2.26,13.72,0.0,0.5,1.0,0.0
15,2.56,13.49,0.0,0.0,1.0,0.5
15,2.56,13.49,0.0,0.0,1.0,0.5
15,2.56,13.49,0.0,0.0,1.0,0.5
15,2.71,13.24,0.0,0.0,1.0,0.5
15,2.81,13.01,0.0,0.0,1.0,0.5
15,2.67,12.48,0.0,0.0,1.0,0.5
15,2.43,12.3,0.0,0.0,1.0,0.5
15,1.74,12.45,0.0,0.0,1.0,0.5
15,1.7,12.72,0.0,0.0,1.0,0.5
15,1.74,12.87,0.0,0.0,1.0,0.5
15,1.92,13.12,0.0,0.0,1.0,0.5
15,1.95,13.38,0.0,0.0,1.0,0.5
15,1.85,13.61,0.0,0.0,1.0,0.5
15,1.63,13.72,0.0,0.0,1.0,0.5
16,1.33,13.59,0.0,0.5,0.0,1.0
16,1.33,13.59,0.0,0.5,0.0,1.0
16,1.03,13.35,0.0,0.5,0.0,1.0
16,0.8,13.34,0.0,0.5,0.0,1.0
16,0.63,13.54,0.0,0.5,0.0,1.0
16,0.69,13.78,0.0,0.5,0.0,1.0
16,0.95,13.82,0.0,0.5,0.0,1.0
16,1.07,13.67,0.0,0.5,0.0,1.0
16,0.37,13.24,0.0,0.5,0.0,1.0
16,0.16,13.29,0.0,0.5,0.0,1.0
16,-0.3,13.61,0.0,0.5,0.0,1.0
16,-0.32,13.92,0.0,0.5,0.0,1.0
16,-0.17,14.21,0.0,0.5,0.0,1.0
17,0.24,14.27,0.0,1.0,0.0,0.5
17,0.24,14.27,0.0,1.0,0.0,0.5
17,0.24,14.27,0.0,1.0,0.0,0.5
17,0.86,14.02,0.0,1.0,0.0,0.5
17,1.16,13.89,0.0,1.0,0.0,0.5
17,1.73,13.59,0.0,1.0,0.0,0.5
17,1.83,13.31,0.0,1.0,0.0,0.5
17,1.76,12.99,0.0,1.0,0.0,0.5
17,1.38,12.83,0.0,1.0,0.0,0.5
17,1.15,12.96,0.0,1.0,0.0,0.5
17,1.1,13.03,0.0,1.0,0.0,0.5
17,0.6,13.62,0.0,1.0,0.0,0.5
18,0.12,13.68,0.0,0.0,0.5,1.0
18,-0.03,13.61,0.0,0.0,0.5,1.0
18,-0.27,13.43,0.0,0.0,0.5,1.0
18,-0.38,13.3,0.0,0.0,0.5,1.0
18,-0.38,13.3,0.0,0.0,0.5,1.0
18,-0.3,12.97,0.0,0.0,0.5,1.0
18,-0.67,12.96,0.0,0.0,0.5,1.0
18,-0.75,13.08,0.0,0.0,0.5,1.0
18,-0.78,13.25,0.0,0.0,0.5,1.0
18,-0.79,13.53,0.0,0.0,0.5,1.0
18,-0.96,13.85,0.0,0.0,0.5,1.0
18,-1.39,14.16,0.0,0.0,0.5,1.0
18,-1.58,14.15,0.0,0.0,0.5,1.0
18,-1.64,14.08,0.0,0.0,0.5,1.0
18,-1.6,13.85,0.0,0.0,0.5,1.0
18,-1.27,13.82,0.0,0.0,0.5,1.0
19,-0.33,14.19,0.0,0.25,0.75,0.25
19,-0.3,13.86,0.0,0.25,0.75,0.25
19,-0.47,13.55,0.0,0.25,0.75,0.25
19,-0.61,13.34,0.0,0.25,0.75,0.25
19,-0.77,13.12,0.0,0.25,0.75,0.25
19,-0.91,12.85,0.0,0.25,0.75,0.25
19,-0.93,12.68,0.0,0.25,0.75,0.25
19,-0.93,12.68,0.0,0.25,0.75,0.25
19,-0.93,12.68,0.0,0.25,0.75,0.25
19,-0.95,12.66,0.0,0.25,0.75,0.25
19,-1.42,13.27,0.0,0.25,0.75,0.25
19,-1.34,13.4,0.0,0.25,0.75,0.25
19,-1.23,13.51,0.0,0.25,0.75,0.25
19,-0.9,13.69,0.0,0.25,0.75,0.25
19,-0.66,13.72,0.0,0.25,0.75,0.25
19,-0.32,13.66,0.0,0.25,0.75,0.25
19,-0.09,13.57,0.0,0.25,0.75,0.25
19,0.14,13.46,0.0,0.25,0.75,0.25
19,0.62,13.21,0.0,0.25,0.75,0.25
19,0.89,13.08,0.0,0.25,0.75,0.25
20,1.58,12.77,0.0,0.75,0.25,0.25
20,1.58,12.77,0.0,0.75,0.25,0.25
20,1.58,12.77,0.0,0.75,0.25,0.25
20,1.91,12.64,0.0,0.75,0.25,0.25
20,2.16,12.64,0.0,0.75,0.25,0.25
20,2.27,12.81,0.0,0.75,0.25,0.25
20,2.25,12.96,0.0,0.75,0.25,0.25
20,2.08,13.31,0.0,0.75,0.25,0.25
20,1.97,13.41,0.0,0.75,0.25,0.25
20,1.28,13.5,0.0,0.75,0.25,0.25
20,1.06,13.32,0.0,0.75,0.25,0.25
20,1.04,13.07,0.0,0.75,0.25,0.25
20,1.36,12.82,0.0,0.75,0.25,0.25
21,2.08,12.48,0.0,0.25,0.25,0.75
21,2.08,12.48,0.0,0.25,0.25,0.75
21,2.08,12.48,0.0,0.25,0.25,0.75
21,2.13,12.23,0.0,0.25,0.25,0.75
21,2.37,11.9,0.0,0.25,0.25,0.75
21,2.55,11.96,0.0,0.25,0.25,0.75
21,2.6,12.04,0.0,0.25,0.25,0.75
21,2.61,12.24,0.0,0.25,0.25,0.75
21,2.31,12.17,0.0,0.25,0.25,0.75
21,2.31,11.95,0.0,0.25,0.25,0.75
21,2.37,11.88,0.0,0.25,0.25,0.75
21,2.54,11.61,0.0,0.25,0.25,0.75
21,2.62,11.26,0.0,0.25,0.25,0.75
21,2.42,10.84,0.0,0.25,0.25,0.75
21,2.17,10.82,0.0,0.25,0.25,0.75
21,1.97,10.91,0.0,0.25,0.25,0.75
22,1.54,11.2,0.0,0.75,0.75,0.25
22,1.54,11.2,0.0,0.75,0.75,0.25
22,1.54,11.2,0.0,0.75,0.75,0.25
22,1.53,11.22,0.0,0.75,0.75,0.25
22,1.27,11.22,0.0,0.75,0.75,0.25
22,0.9,11.29,0.0,0.75,0.75,0.25
22,0.73,11.5,0.0,0.75,0.75,0.25
22,0.79,11.68,0.0,0.75,0.75,0.25
22,0.9,11.8,0.0,0.75,0.75,0.25
22,1.28,11.9,0.0,0.75,0.75,0.25
22,1.38,12.06,0.0,0.75,0.75,0.25
22,1.3,12.37,0.0,0.75,0.75,0.25
22,1.1,12.42,0.0,0.75,0.75,0.25
22,1.03,12.4,0.0,0.75,0.75,0.25
22,0.77,12.32,0.0,0.75,0.75,0.25
23,0.53,12.01,0.0,0.75,0.25,0.75
23,0.53,12.01,0.0,0.75,0.25,0.75
23,0.53,12.01,0.0,0.75,0.25,0.75
23,0.53,12.01,0.0,0.75,0.25,0.75
23,0.77,11.81,0.0,0.75,0.25,0.75
23,0.77,11.81,0.0,0.75,0.25,0.75
23,0.96,11.63,0.0,0.75,0.25,0.75
23,1.21,11.49,0.0,0.75,0.25,0.75
23,1.46,11.32,0.0,0.75,0.25,0.75
23,1.74,11.17,0.0,0.75,0.25,0.75
23,2.34,10.56,0.0,0.75,0.25,0.75
23,2.52,10.25,0.0,0.75,0.25,0.75
23,2.54,10.21,0.0,0.75,0.25,0.75
23,2.54,10.21,0.0,0.75,0.25,0.75
24,2.84,10.97,0.0,0.25,0.75,0.75
24,2.84,10.97,0.0,0.25,0.75,0.75
24,2.84,10.97,0.0,0.25,0.75,0.75
24,2.86,11.26,0.0,0.25,0.75,0.75
24,2.68,11.72,0.0,0.25,0.75,0.75
24,2.38,11.94,0.0,0.25,0.75,0.75
24,2.2,12.2,0.0,0.25,0.75,0.75
24,2.15,12.34,0.0,0.25,0.75,0.75
24,2.16,12.6,0.0,0.25,0.75,0.75
24,2.31,12.79,0.0,0.25,0.75,0.75
24,2.5,13.16,0.0,0.25,0.75,0.75
24,2.49,13.51,0.0,0.25,0.75,0.75
24,2.37,13.65,0.0,0.25,0.75,0.75
24,1.99,13.76,0.0,0.25,0.75,0.75
24,1.79,13.59,0.0,0.25,0.75,0.75
25,1.77,13.36,0.0,0.6,0.3,0.0
25,1.77,13.36,0.0,0.6,0.3,0.0
25,1.77,13.36,0.0,0.6,0.3,0.0
25,1.77,13.36,0.0,0.6,0.3,0.0
25,1.87,13.12,0.0,0.6,0.3,0.0
25,1.97,12.86,0.0,0.6,0.3,0.0
25,1.97,12.86,0.0,0.6,0.3,0.0
25,2.09,12.6,0.0,0.6,0.3,0.0
25,2.21,12.36,0.0,0.6,0.3,0.0
25,2.35,12.11,0.0,0.6,0.3,0.0
25,2.46,11.87,0.0,0.6,0.3,0.0
25,2.46,11.87,0.0,0.6,0.3,0.0
25,2.67,11.33,0.0,0.6,0.3,0.0
25,2.77,11.03,0.0,0.6,0.3,0.0
25,2.86,10.77,0.0,0.6,0.3,0.0
25,2.86,10.77,0.0,0.6,0.3,0.0
25,2.97,10.47,0.0,0.6,0.3,0.0
25,3.07,10.18,0.0,0.6,0.3,0.0
25,3.08,9.85,0.0,0.6,0.3,0.0
26,2.83,9.04,0.0,0.3,0.6,0.0
26,2.83,9.04,0.0,0.3,0.6,0.0
26,2.83,9.04,0.0,0.3,0.6,0.0
26,2.83,9.04,0.0,0.3,0.6,0.0
26,2.97,8.8,0.0,0.3,0.6,0.0
26,3.11,8.57,0.0,0.3,0.6,0.0
26,3.11,8.57,0.0,0.3,0.6,0.0
26,3.37,8.2,0.0,0.3,0.6,0.0
26,3.52,8.09,0.0,0.3,0.6,0.0
26,4.28,8.05,0.0,0.3,0.6,0.0
26,4.51,8.2,0.0,0.3,0.6,0.0
26,4.78,8.33,0.0,0.3,0.6,0.0
26,5.26,7.94,0.0,0.3,0.6,0.0
26,4.98,7.72,0.0,0.3,0.6,0.0
27,4.45,7.98,0.0,0.0,0.3,0.6
27,4.45,7.98,0.0,0.0,0.3,0.6
27,4.45,7.98,0.0,0.0,0.3,0.6
27,4.24,8.13,0.0,0.0,0.3,0.6
27,4.03,8.31,0.0,0.0,0.3,0.6
27,3.82,8.47,0.0,0.0,0.3,0.6
27,3.33,8.82,0.0,0.0,0.3,0.6
27,3.15,8.86,0.0,0.0,0.3,0.6
27,2.78,8.84,0.0,0.0,0.3,0.6
27,2.62,8.76,0.0,0.0,0.3,0.6
27,2.52,8.63,0.0,0.0,0.3,0.6
27,2.44,8.29,0.0,0.0,0.3,0.6
27,2.51,8.11,0.0,0.0,0.3,0.6
27,2.59,8.01,0.0,0.0,0.3,0.6
27,2.95,7.76,0.0,0.0,0.3,0.6
27,3.13,7.69,0.0,0.0,0.3,0.6
27,3.28,7.7,0.0,0.0,0.3,0.6
27,3.45,7.7,0.0,0.0,0.3,0.6
28,3.94,7.89,0.0,0.6,0.0,0.3
28,4.11,7.91,0.0,0.6,0.0,0.3
28,4.17,7.92,0.0,0.6,0.0,0.3
28,4.25,7.93,0.0,0.6,0.0,0.3
28,4.44,8.34,0.0,0.6,0.0,0.3
28,4.21,8.37,0.0,0.6,0.0,0.3
28,4.15,8.34,0.0,0.6,0.0,0.3
28,4.01,8.24,0.0,0.6,0.0,0.3
28,3.77,7.96,0.0,0.6,0.0,0.3
28,3.59,7.8,0.0,0.6,0.0,0.3
28,3.28,7.63,0.0,0.6,0.0,0.3
28,2.97,7.63,0.0,0.6,0.0,0.3
28,2.78,7.71,0.0,0.6,0.0,0.3
28,2.61,8.0,0.0,0.6,0.0,0.3
28,2.64,8.32,0.0,0.6,0.0,0.3
28,2.89,8.59,0.0,0.6,0.0,0.3
28,3.1,8.65,0.0,0.6,0.0,0.3
28,3.3,8.61,0.0,0.6,0.0,0.3
29,3.64,8.31,0.0,0.3,0.0,0.6
29,3.84,8.04,0.0,0.3,0.0,0.6
29,4.1,7.8,0.0,0.3,0.0,0.6
29,4.34,7.59,0.0,0.3,0.0,0.6
29,4.49,7.51,0.0,0.3,0.0,0.6
29,4.98,7.21,0.0,0.3,0.0,0.6
29,5.09,6.86,0.0,0.3,0.0,0.6
29,4.97,6.61,0.0,0.3,0.0,0.6
29,4.97,6.61,0.0,0.3,0.0,0.6
29,4.73,6.21,0.0,0.3,0.0,0.6
29,4.7,6.0,0.0,0.3,0.0,0.6
29,4.84,5.76,0.0,0.3,0.0,0.6
30,5.53,5.3,0.0,0.0,0.6,0.3
30,5.41,5.1,0.0,0.0,0.6,0.3
30,5.31,5.03,0.0,0.0,0.6,0.3
30,5.25,4.99,0.0,0.0,0.6,0.3
30,5.15,5.09,0.0,0.0,0.6,0.3
30,5.1,5.23,0.0,0.0,0.6,0.3
30,5.1,5.58,0.0,0.0,0.6,0.3
30,5.14,5.76,0.0,0.0,0.6,0.3
30,5.14,5.76,0.0,0.0,0.6,0.3
30,5.29,6.05,0.0,0.0,0.6,0.3
30,5.38,6.3,0.0,0.0,0.6,0.3
30,5.28,6.54,0.0,0.0,0.6,0.3
30,4.96,6.63,0.0,0.0,0.6,0.3
30,4.79,6.56,0.0,0.0,0.6,0.3
30,4.59,6.34,0.0,0.0,0.6,0.3
30,4.56,6.13,0.0,0.0,0.6,0.3
30,4.86,5.78,0.0,0.0,0.6,0.3
30,4.86,5.78,0.0,0.0,0.6,0.3
30,5.16,5.68,0.0,0.0,0.6,0.3
31,5.5,5.54,0.0,0.9,0.4,0.1
31,5.5,5.54,0.0,0.9,0.4,0.1
31,5.5,5.54,0.0,0.9,0.4,0.1
31,5.28,4.96,0.0,0.9,0.4,0.1
31,5.07,4.99,0.0,0.9,0.4,0.1
31,4.94,5.09,0.0,0.9,0.4,0.1
31,4.65,5.24,0.0,0.9,0.4,0.1
31,4.51,5.04,0.0,0.9,0.4,0.1
31,4.56,4.91,0.0,0.9,0.4,0.1
31,4.67,4.84,0.0,0.9,0.4,0.1
31,4.78,4.81,0.0,0.9,0.4,0.1
31,4.95,4.78,0.0,0.9,0.4,0.1
31,5.28,4.71,0.0,0.9,0.4,0.1
31,5.4,4.64,0.0,0.9,0.4,0.1
32,5.4,4.64,0.0,0.4,0.9,0.1
32,5.2,4.16,0.0,0.4,0.9,0.1
32,5.2,4.16,0.0,0.4,0.9,0.1
32,5.2,4.16,0.0,0.4,0.9,0.1
32,4.98,4.65,0.0,0.4,0.9,0.1
32,5.03,4.77,0.0,0.4,0.9,0.1
32,5.06,4.65,0.0,0.4,0.9,0.1
32,4.86,4.5,0.0,0.4,0.9,0.1
32,4.0,4.58,0.0,0.4,0.9,0.1
32,3.85,4.69,0.0,0.4,0.9,0.1
32,3.66,4.87,0.0,0.4,0.9,0.1
32,3.48,5.0,0.0,0.4,0.9,0.1
32,3.07,5.22,0.0,0.4,0.9,0.1
32,2.89,5.35,0.0,0.4,0.9,0.1
32,2.83,5.45,0.0,0.4,0.9,0.1
32,2.71,5.87,0.0,0.4,0.9,0.1
32,2.64,6.01,0.0,0.4,0.9,0.1
33,2.07,6.33,0.0,0.1,0.4,0.9
33,2.08,6.28,0.0,0.1,0.4,0.9
33,2.1,6.17,0.0,0.1,0.4,0.9
33,2.2,6.09,0.0,0.1,0.4,0.9
33,2.35,6.13,0.0,0.1,0.4,0.9
33,2.47,6.25,0.0,0.1,0.4,0.9
33,2.63,6.69,0.0,0.1,0.4,0.9
33,2.73,6.89,0.0,0.1,0.4,0.9
33,2.96,7.66,0.0,0.1,0.4,0.9
33,2.83,8.01,0.0,0.1,0.4,0.9
33,2.17,8.26,0.0,0.1,0.4,0.9
34,1.14,7.54,0.0,0.9,0.1,0.4
34,1.14,7.54,0.0,0.9,0.1,0.4
34,1.14,7.54,0.0,0.9,0.1,0.4
34,1.3,7.28,0.0,0.9,0.1,0.4
34,1.45,7.02,0.0,0.9,0.1,0.4
34,1.68,6.81,0.0,0.9,0.1,0.4
34,1.86,6.75,0.0,0.9,0.1,0.4
34,2.12,6.81,0.0,0.9,0.1,0.4
34,2.24,6.93,0.0,0.9,0.1,0.4
34,2.41,7.44,0.0,0.9,0.1,0.4
34,2.45,7.7,0.0,0.9,0.1,0.4
34,2.43,7.94,0.0,0.9,0.1,0.4
34,1.63,8.21,0.0,0.9,0.1,0.4
35,1.82,7.6,0.0,0.1,0.9,0.4
35,1.82,7.6,0.0,0.1,0.9,0.4
35,2.0,7.46,0.0,0.1,0.9,0.4
35,2.2,7.17,0.0,0.1,0.9,0.4
35,2.29,6.89,0.0,0.1,0.9,0.4
35,2.31,6.63,0.0,0.1,0.9,0.4
35,2.32,6.26,0.0,0.1,0.9,0.4
35,2.12,6.07,0.0,0.1,0.9,0.4
35,1.64,6.02,0.0,0.1,0.9,0.4
35,1.15,5.99,0.0,0.1,0.9,0.4
35,0.89,5.97,0.0,0.1,0.9,0.4
35,0.63,5.94,0.0,0.1,0.9,0.4
35,0.34,5.9,0.0,0.1,0.9,0.4
35,-0.2,5.83,0.0,0.1,0.9,0.4
36,-0.83,5.9,0.0,0.4,0.1,0.9
36,-0.91,6.13,0.0,0.4,0.1,0.9
36,-0.45,6.54,0.0,0.4,0.1,0.9
36,-0.28,6.53,0.0,0.4,0.1,0.9
36,0.44,6.61,0.0,0.4,0.1,0.9
36,0.37,6.91,0.0,0.4,0.1,0.9
36,0.23,6.99,0.0,0.4,0.1,0.9
36,-0.15,6.99,0.0,0.4,0.1,0.9
36,-0.36,6.93,0.0,0.4,0.1,0.9
36,-0.57,6.84,0.0,0.4,0.1,0.9
36,-0.85,6.51,0.0,0.4,0.1,0.9
36,-0.93,6.34,0.0,0.4,0.1,0.9
37,-0.42,5.72,0.0,0.7,0.7,0.7
37,-0.42,5.72,0.0,0.7,0.7,0.7
37,-0.42,5.72,0.0,0.7,0.7,0.7
37,-0.31,5.76,0.0,0.7,0.7,0.7
37,-0.28,5.79,0.0,0.7,0.7,0.7
37,-0.16,5.93,0.0,0.7,0.7,0.7
37,-0.16,5.93,0.0,0.7,0.7,0.7
